区域,城市,年份,文件类型,支出类别,匹配关键词,原文片段,金额（万元）,页码,文件名
东部,北京,2022,财政决算报告,physical,未明确方向,①民贸民品贷款贴息决算数为１７８６万元，比２０２２年调整预算减少３３４万元，下降１５􀆰８％，主要是结合实际需求情况，调减部分支出,1786.0,,北京市2025政府工作报告.txt
东部,北京,2022,财政决算报告,physical,未明确方向,②商业流通发展支出决算数为１２５７０４万元，比２０２２年调整预算减少,125704.0,,北京市2025政府工作报告.txt
东部,北京,2022,财政决算报告,physical,未明确方向,（２）涉外发展服务支出决算数为２８４２９万元，比２０２２年调整预算增加,28429.0,,北京市2025政府工作报告.txt
东部,北京,2022,财政决算报告,physical,未明确方向,（３）其他商业服务业等支出决算数为３８０万元，比２０２２年调整预算增,380.0,,北京市2025政府工作报告.txt
东部,北京,2022,财政决算报告,physical,未明确方向,２０２２年金融支出决算数为８７７０万元，比２０２２年调整预算增加４５０万元，增长５􀆰４％,8770.0,,北京市2025政府工作报告.txt
东部,北京,2022,财政决算报告,physical,未明确方向,（１）金融部门行政支出决算数为５７１５万元，比２０２２年调整预算增加,5715.0,,北京市2025政府工作报告.txt
东部,北京,2022,财政决算报告,physical,未明确方向,６６８万元，增长１３􀆰２％，其中：行政运行决算数为３３３１万元，比２０２２年,3331.0,,北京市2025政府工作报告.txt
东部,北京,2022,财政决算报告,physical,未明确方向,调整预算增加６２６万元，增长２３􀆰１％，主要是人员经费正常调资及落实国,626.0,,北京市2025政府工作报告.txt
东部,北京,2022,财政决算报告,physical,未明确方向,（２）金融部门监管支出决算数为８７３万元，比２０２２年调整预算减少,873.0,,北京市2025政府工作报告.txt
东部,北京,2022,财政决算报告,physical,未明确方向,（３）金融发展支出决算数为２１８２万元，与２０２２年调整预算基本持平,2182.0,,北京市2025政府工作报告.txt
东部,北京,2022,财政决算报告,physical,未明确方向,２０２２年援助其他地区支出决算数为４９６０９２万元，与２０２２年调整预算,496092.0,,北京市2025政府工作报告.txt
东部,北京,2022,财政决算报告,physical,未明确方向,２０２２年自然资源海洋气象等支出决算数为３３６９２７万元，比２０２２年调,336927.0,,北京市2025政府工作报告.txt
东部,北京,2022,财政决算报告,physical,未明确方向,整预算增加３５５３６万元，增长１１􀆰８％，其中：,35536.0,,北京市2025政府工作报告.txt
东部,北京,2022,财政决算报告,physical,未明确方向,（１）自然资源事务决算数为３２３１８６万元，比２０２２年调整预算增加,323186.0,,北京市2025政府工作报告.txt
东部,北京,2022,财政决算报告,physical,未明确方向,①行政运行决算数为９４１５５万元，比２０２２年调整预算增加１１１１４万元，增长１３􀆰４％，主要是人员经费正常调资及落实国家有关政策导致经费,94155.0,,北京市2025政府工作报告.txt
东部,北京,2022,财政决算报告,physical,未明确方向,②一般行政管理事务决算数为１６１２万元，比２０２２年调整预算增加２９４万元，增长２２􀆰３％，主要是用于办公设备购置等,1612.0,,北京市2025政府工作报告.txt
东部,北京,2022,财政决算报告,physical,未明确方向,③自然资源规划及管理决算数为１０００３１万元，比２０２２年调整预算增,100031.0,,北京市2025政府工作报告.txt
东部,北京,2022,财政决算报告,physical,未明确方向,④事业运行决算数为８６３３２万元，比２０２２年调整预算增加１１３４４万元，增长１５􀆰１％，主要是人员经费正常调资及落实国家有关政策导致经费,86332.0,,北京市2025政府工作报告.txt
东部,北京,2022,财政决算报告,physical,未明确方向,⑤其他自然资源事务支出决算数为２７７１３万元，比２０２２年调整预算减,27713.0,,北京市2025政府工作报告.txt
东部,北京,2022,财政决算报告,physical,未明确方向,（２）气象事务决算数为１３７４１万元，比２０２２年调整预算增加９１０万元，增长７􀆰１％，其中：,13741.0,,北京市2025政府工作报告.txt
东部,北京,2022,财政决算报告,physical,未明确方向,①气象服务决算数为８５９万元，比２０２２年调整预算增加２８１万元，增,859.0,,北京市2025政府工作报告.txt
东部,北京,2022,财政决算报告,physical,未明确方向,②其他气象事务支出决算数为１１０７８万元，比２０２２年调整预算增加,11078.0,,北京市2025政府工作报告.txt
东部,北京,2022,财政决算报告,physical,未明确方向,２０２２年住房保障支出决算数为３１３５５９万元，比２０２２年调整预算增加,313559.0,,北京市2025政府工作报告.txt
东部,北京,2022,财政决算报告,physical,未明确方向,（１）保障性安居工程支出决算数为２７３７１１万元，比２０２２年调整预算,273711.0,,北京市2025政府工作报告.txt
东部,北京,2022,财政决算报告,physical,棚户区改造,①棚户区改造决算数为２６４０６１万元，比２０２２年调整预算增加２６４０６１万元，增长１００％，主要是结合保障性安居工程实际工作，用于推进城市,264061.0,,北京市2025政府工作报告.txt
东部,北京,2022,财政决算报告,physical,未明确方向,③住房租赁市场发展决算数为７７１５万元，比２０２２年调整预算增加,7715.0,,北京市2025政府工作报告.txt
东部,北京,2022,财政决算报告,physical,未明确方向,（３）城乡社区住宅决算数为３９７５７万元，比２０２２年调整预算增加,39757.0,,北京市2025政府工作报告.txt
东部,北京,2022,财政决算报告,physical,未明确方向,①住房公积金管理决算数为３８８９８万元，比２０２２年调整预算增加１５１９万元，增长４􀆰１％，主要是人员经费正常调资及落实国家有关政策导致经,38898.0,,北京市2025政府工作报告.txt
东部,北京,2022,财政决算报告,physical,未明确方向,②其他城乡社区住宅支出决算数为８６０万元，比２０２２年调整预算增加,860.0,,北京市2025政府工作报告.txt
东部,北京,2022,财政决算报告,physical,粮油物资储备,２０２２年粮油物资储备支出决算数为１５９４２８万元，比２０２２年调整预算,159428.0,,北京市2025政府工作报告.txt
东部,北京,2022,财政决算报告,physical,未明确方向,（１）粮油物资事务决算数为５２０３８万元，比２０２２年调整预算减少,52038.0,,北京市2025政府工作报告.txt
东部,北京,2022,财政决算报告,human,补贴,①专项业务活动决算数为８０９万元，比２０２２年调整预算增加６７１万元，增长４８６􀆰３％，主要是增加市级粮食供应补贴,809.0,,北京市2025政府工作报告.txt
东部,北京,2022,财政决算报告,physical,未明确方向,②粮食风险基金决算数为４６０００万元，比２０２２年调整预算减少１００００万元，下降１７􀆰９％，主要是加大消化存量资金力度，节省当年资金投入,46000.0,,北京市2025政府工作报告.txt
东部,北京,2022,财政决算报告,physical,未明确方向,③事业运行决算数为８８２万元，比２０２２年调整预算增加１２８万元，增,882.0,,北京市2025政府工作报告.txt
东部,北京,2022,财政决算报告,physical,能源,（２）能源储备预算决算数为６５６２０万元，比２０２２年调整预算增加,65620.0,,北京市2025政府工作报告.txt
东部,北京,2022,财政决算报告,physical,未明确方向,其中：成品油储备决算数为６５５３３万元，比,65533.0,,北京市2025政府工作报告.txt
东部,北京,2022,财政决算报告,physical,未明确方向,２０２２年调整预算增加６５５３３万元，增长１００％，主要是增加市级成品油,65533.0,,北京市2025政府工作报告.txt
东部,北京,2022,财政决算报告,physical,未明确方向,（３）重要商品储备决算数为４１７７０万元，比２０２２年调整预算增加,41770.0,,北京市2025政府工作报告.txt
东部,北京,2022,财政决算报告,physical,未明确方向,①医药储备决算数为２２８５２万元，比２０２２年调整预算增加２０５７８万元，增长９０５％，主要是增加医药物资储备服务经费,22852.0,,北京市2025政府工作报告.txt
东部,北京,2022,财政决算报告,physical,未明确方向,②应急物资储备决算数为５６４０万元，比２０２２年调整预算增加２５４５万元，增长８２􀆰３％，主要是增加市级救灾物资采购经费,5640.0,,北京市2025政府工作报告.txt
